freq,dbfs,dbspl,rms,min_amp,max_amp,tag
460.57,-45,82.42,0.0021,-0.0053,0.0059,
501.14,-49,79.5,0.0015,-0.0037,0.0033,
506.9,-47,81.08,0.0018,-0.0045,0.0029,
551.25,-47,81.08,0.0018,-0.0042,0.0047,
115.14,-44,81.55,0.0019,-0.0066,0.0041,
230.29,-45,81.55,0.0019,-0.0058,0.0056,
13686.21,-52,76.81,0.0011,-0.0023,0.0026,
115.14,-45,81.08,0.0018,-0.0049,0.0053,
753.85,-45,81.55,0.0019,-0.0053,0.0038,
345.43,-45,82.0,0.002,-0.0058,0.0044,
115.14,-43,82.83,0.0022,-0.0068,0.0056,
115.14,-46,82.0,0.002,-0.0052,0.005,
115.14,-44,81.55,0.0019,-0.0061,0.0052,
115.14,-46,80.59,0.0017,-0.0041,0.0048,
501.14,-49,78.9,0.0014,-0.0037,0.0033,
115.14,-43,82.42,0.0021,-0.0071,0.0043,
115.14,-46,80.06,0.0016,-0.005,0.0042,
1191.89,-49,78.9,0.0014,-0.0028,0.0034,
3528.0,-49,78.26,0.0013,-0.0028,0.0034,
115.14,-44,81.55,0.0019,-0.006,0.0056,
115.14,-45,82.42,0.0021,-0.006,0.0052,
506.9,-48,80.59,0.0017,-0.004,0.004,
115.14,-46,80.06,0.0016,-0.0051,0.0044,
115.14,-45,80.59,0.0017,-0.0048,0.0056,
15564.71,-53,78.26,0.0013,-0.0021,0.0022,
115.14,-45,82.0,0.002,-0.0054,0.0045,
506.9,-48,80.06,0.0016,-0.0024,0.0042,
115.14,-45,82.42,0.0021,-0.005,0.0057,
115.14,-45,81.55,0.0019,-0.0059,0.0056,
506.9,-47,82.83,0.0022,-0.0044,0.0047,
115.14,-46,81.08,0.0018,-0.0047,0.005,
1503.41,-48,80.06,0.0016,-0.003,0.004,
115.14,-44,82.83,0.0022,-0.0061,0.0051,
230.29,-46,80.59,0.0017,-0.005,0.0052,
115.14,-43,82.83,0.0022,-0.0071,0.0036,
501.14,-47,83.21,0.0023,-0.0033,0.0047,
115.14,-45,81.08,0.0018,-0.0056,0.005,
3548.28,-47,79.5,0.0015,-0.0046,0.0031,
1764.0,-49,79.5,0.0015,-0.0037,0.0026,
115.14,-44,81.55,0.0019,-0.0042,0.0061,
115.14,-45,82.0,0.002,-0.0054,0.0051,
115.14,-44,81.08,0.0018,-0.0061,0.0045,
531.33,-49,79.5,0.0015,-0.0037,0.0032,
230.29,-44,81.08,0.0018,-0.0058,0.0062,
22050.0,-56,77.56,0.0012,-0.0013,0.0017,non audible
230.29,-46,80.06,0.0016,-0.0048,0.0035,
230.29,-45,81.08,0.0018,-0.0053,0.0038,
506.9,-46,83.21,0.0023,-0.0034,0.0051,
249.15,-44,82.42,0.0021,-0.006,0.0055,
230.29,-46,80.59,0.0017,-0.0046,0.0052,
230.29,-45,83.21,0.0023,-0.0054,0.0056,
115.14,-45,82.83,0.0022,-0.0055,0.0051,
275.62,-48,80.06,0.0016,-0.004,0.004,
115.14,-44,82.0,0.002,-0.0066,0.0039,
115.14,-44,82.83,0.0022,-0.0063,0.0054,
506.9,-48,80.59,0.0017,-0.0033,0.0041,
230.29,-47,79.5,0.0015,-0.004,0.0043,
153.66,-43,82.0,0.002,-0.0026,0.0069,
506.9,-48,78.9,0.0014,-0.0038,0.0036,
115.14,-46,80.06,0.0016,-0.0044,0.0048,
506.9,-49,78.9,0.0014,-0.003,0.0037,
203.23,-47,80.06,0.0016,-0.0044,0.004,
347.24,-47,80.59,0.0017,-0.0039,0.0046,
230.29,-44,82.42,0.0021,-0.0065,0.0048,
115.14,-44,83.58,0.0024,-0.0059,0.006,
230.29,-44,83.58,0.0024,-0.0066,0.0056,
501.14,-49,78.26,0.0013,-0.0036,0.0026,
176.4,-45,82.83,0.0022,-0.0046,0.0058,
115.14,-46,81.55,0.0019,-0.0052,0.0049,
230.29,-46,79.5,0.0015,-0.0048,0.0051,
506.9,-49,79.5,0.0015,-0.0037,0.0029,
115.14,-48,79.5,0.0015,-0.004,0.0042,
155.28,-43,82.0,0.002,-0.0067,0.0036,
707.49,-47,80.06,0.0016,-0.0041,0.0045,
115.14,-44,82.0,0.002,-0.0066,0.0058,
115.14,-46,81.55,0.0019,-0.0046,0.0051,
501.14,-49,78.9,0.0014,-0.0035,0.003,
230.29,-45,81.55,0.0019,-0.0053,0.0049,
506.9,-47,81.08,0.0018,-0.0036,0.0043,
278.23,-43,82.42,0.0021,-0.0069,0.0051,
576.47,-47,80.06,0.0016,-0.0047,0.0034,
115.14,-46,82.0,0.002,-0.0053,0.0052,
230.29,-44,82.0,0.002,-0.0059,0.0061,
126.0,-45,81.08,0.0018,-0.0041,0.0057,
367.5,-48,78.9,0.0014,-0.0039,0.0033,
115.14,-45,82.42,0.0021,-0.0059,0.0058,
506.9,-48,78.9,0.0014,-0.0029,0.004,
115.14,-45,82.42,0.0021,-0.0048,0.0057,
506.9,-50,76.81,0.0011,-0.0031,0.0029,
1013.79,-50,77.56,0.0012,-0.0028,0.0032,
230.29,-44,82.0,0.002,-0.0045,0.0063,
115.14,-45,81.08,0.0018,-0.0053,0.0034,
230.29,-46,81.55,0.0019,-0.0045,0.0051,
115.14,-43,83.94,0.0025,-0.0073,0.0062,
115.14,-46,81.08,0.0018,-0.0046,0.0048,
230.29,-45,80.59,0.0017,-0.0058,0.0041,
506.9,-48,79.5,0.0015,-0.0041,0.003,
460.57,-46,79.5,0.0015,-0.0049,0.0041,
11025.0,-52,78.26,0.0013,-0.0018,0.0026,
115.14,-44,83.58,0.0024,-0.0061,0.0049,
506.9,-49,78.9,0.0014,-0.0027,0.0034,
460.57,-46,80.06,0.0016,-0.0049,0.0047,
501.14,-48,80.59,0.0017,-0.0041,0.0028,
460.57,-47,80.06,0.0016,-0.0044,0.0044,
115.14,-46,81.08,0.0018,-0.0051,0.0048,
115.14,-43,84.28,0.0026,-0.0062,0.0073,
1191.89,-47,78.9,0.0014,-0.0028,0.0045,
115.14,-43,83.58,0.0024,-0.0067,0.0054,
506.9,-45,83.21,0.0023,-0.0055,0.0048,
115.14,-44,84.92,0.0028,-0.0065,0.0066,
345.43,-44,83.21,0.0023,-0.0066,0.0051,
115.14,-42,83.94,0.0025,-0.006,0.0075,
115.14,-42,85.23,0.0029,-0.0081,0.0058,
115.14,-41,85.52,0.003,-0.0087,0.007,
506.9,-45,83.58,0.0024,-0.0045,0.0057,
115.14,-43,85.81,0.0031,-0.0075,0.0068,
551.25,-50,78.9,0.0014,-0.0032,0.0026,
345.43,-44,83.21,0.0023,-0.0059,0.0066,
230.29,-45,82.83,0.0022,-0.0052,0.0055,
345.43,-43,83.58,0.0024,-0.0069,0.0047,
506.9,-47,81.55,0.0019,-0.0032,0.0046,
1547.37,-46,79.5,0.0015,-0.0036,0.005,
123.53,-44,83.21,0.0023,-0.0059,0.0062,
115.14,-44,81.55,0.0019,-0.0063,0.0042,
115.14,-44,81.08,0.0018,-0.0064,0.0044,
345.43,-48,80.06,0.0016,-0.0037,0.0039,
230.29,-44,81.55,0.0019,-0.0053,0.0063,
115.14,-45,82.83,0.0022,-0.0058,0.0056,
506.9,-49,78.9,0.0014,-0.0025,0.0036,
345.43,-43,81.55,0.0019,-0.0072,0.0045,
243.65,-45,82.42,0.0021,-0.005,0.0055,
230.29,-43,83.58,0.0024,-0.0047,0.0071,
115.14,-45,82.0,0.002,-0.0044,0.0055,
501.14,-46,82.0,0.002,-0.0053,0.0044,
115.14,-43,83.21,0.0023,-0.0068,0.0047,
172.27,-44,83.21,0.0023,-0.0065,0.0056,
1002.27,-50,78.9,0.0014,-0.003,0.0028,
506.9,-51,76.81,0.0011,-0.0029,0.0023,
460.57,-47,80.06,0.0016,-0.0042,0.0046,
230.29,-45,80.06,0.0016,-0.0058,0.0047,
115.14,-46,79.5,0.0015,-0.0042,0.0048,
506.9,-47,81.55,0.0019,-0.0033,0.0044,
421.34,-48,78.9,0.0014,-0.0033,0.0039,
282.69,-47,80.06,0.0016,-0.0046,0.0033,
115.14,-43,83.94,0.0025,-0.0073,0.0056,
126.72,-44,79.5,0.0015,-0.0043,0.0061,
358.54,-49,79.5,0.0015,-0.0031,0.0037,
115.14,-45,81.55,0.0019,-0.0036,0.0054,
115.14,-45,81.55,0.0019,-0.0051,0.0054,
506.9,-49,78.9,0.0014,-0.0036,0.0031,
347.24,-46,81.08,0.0018,-0.005,0.0049,
495.51,-47,80.59,0.0017,-0.0039,0.0042,
115.14,-44,82.42,0.0021,-0.006,0.0057,
230.29,-46,80.59,0.0017,-0.0041,0.0053,
115.14,-46,80.06,0.0016,-0.005,0.0039,
501.14,-49,79.5,0.0015,-0.0037,0.0034,
115.14,-46,82.0,0.002,-0.0051,0.0049,
787.5,-47,78.9,0.0014,-0.0024,0.0045,
115.14,-46,80.59,0.0017,-0.0043,0.0047,
115.14,-45,82.0,0.002,-0.0056,0.0043,
230.29,-45,81.08,0.0018,-0.0052,0.0053,
115.14,-44,83.21,0.0023,-0.0054,0.0061,
678.46,-46,81.55,0.0019,-0.0044,0.0048,
115.14,-43,82.83,0.0022,-0.007,0.0043,
115.14,-45,80.59,0.0017,-0.0045,0.0059,
115.14,-44,83.21,0.0023,-0.0062,0.0056,
345.43,-45,81.55,0.0019,-0.0053,0.0051,
115.14,-46,81.55,0.0019,-0.0053,0.0048,
115.14,-44,81.08,0.0018,-0.0062,0.0061,
230.29,-43,82.0,0.002,-0.0073,0.0043,
506.9,-48,78.9,0.0014,-0.0038,0.0038,
501.14,-43,83.94,0.0025,-0.0071,0.0047,
115.14,-43,83.21,0.0023,-0.0071,0.0054,
115.14,-47,79.5,0.0015,-0.0042,0.0044,
501.14,-48,80.59,0.0017,-0.0033,0.004,
115.14,-46,79.5,0.0015,-0.0049,0.0038,
115.14,-45,82.0,0.002,-0.0054,0.0055,
565.38,-50,79.5,0.0015,-0.003,0.0029,
115.14,-43,83.21,0.0023,-0.0068,0.0048,
230.29,-44,82.42,0.0021,-0.0053,0.0063,
506.9,-45,83.58,0.0024,-0.004,0.0058,
115.14,-43,84.28,0.0026,-0.0067,0.0055,
230.29,-46,80.06,0.0016,-0.0046,0.005,
506.9,-46,79.5,0.0015,-0.0051,0.0026,
794.59,-47,81.08,0.0018,-0.0046,0.0035,
245.68,-45,81.55,0.0019,-0.0055,0.0055,
230.29,-45,80.06,0.0016,-0.0048,0.0056,
345.43,-45,81.08,0.0018,-0.0055,0.0036,
115.14,-44,80.59,0.0017,-0.0047,0.0067,
270.55,-44,82.83,0.0022,-0.0059,0.0067,
230.29,-46,80.06,0.0016,-0.0053,0.0045,
115.14,-43,83.94,0.0025,-0.006,0.0071,
115.14,-45,80.06,0.0016,-0.0049,0.0057,
247.75,-44,84.61,0.0027,-0.0045,0.0062,
230.29,-44,82.0,0.002,-0.004,0.0062,
1520.69,-48,80.59,0.0017,-0.0038,0.0042,
115.14,-46,82.42,0.0021,-0.0051,0.0051,
115.14,-42,83.94,0.0025,-0.0081,0.0051,
340.54,-48,78.9,0.0014,-0.004,0.0037,
230.29,-46,81.55,0.0019,-0.0051,0.0049,
501.14,-48,79.5,0.0015,-0.0033,0.0039,
345.43,-42,83.94,0.0025,-0.0054,0.0081,
115.14,-47,79.5,0.0015,-0.0042,0.0034,
360.0,-47,80.59,0.0017,-0.004,0.0043,
506.9,-49,78.9,0.0014,-0.003,0.0036,
230.29,-44,82.42,0.0021,-0.0065,0.0053,
115.14,-45,81.55,0.0019,-0.0059,0.0046,
317.27,-44,81.55,0.0019,-0.0059,0.0062,
345.43,-45,80.59,0.0017,-0.0046,0.0054,
506.9,-49,79.5,0.0015,-0.0034,0.0032,
141.8,-46,81.08,0.0018,-0.0041,0.0051,
277.36,-46,78.26,0.0013,-0.0052,0.0031,
501.14,-49,80.06,0.0016,-0.0036,0.0037,
127.83,-43,83.94,0.0025,-0.007,0.0046,
506.9,-48,81.55,0.0019,-0.004,0.0038,
115.14,-45,80.59,0.0017,-0.0047,0.0057,
350.0,-44,81.08,0.0018,-0.0061,0.004,
230.29,-45,81.55,0.0019,-0.0058,0.0058,
115.14,-45,82.83,0.0022,-0.0048,0.0059,
506.9,-50,80.06,0.0016,-0.0031,0.0033,
115.14,-45,82.0,0.002,-0.0051,0.0058,
230.29,-46,81.08,0.0018,-0.0051,0.0047,
230.29,-43,82.83,0.0022,-0.0068,0.0062,
501.14,-46,82.42,0.0021,-0.0045,0.0052,
230.29,-44,82.42,0.0021,-0.0052,0.0064,
230.29,-46,81.55,0.0019,-0.0049,0.0048,
115.14,-43,83.94,0.0025,-0.007,0.0066,
115.14,-47,79.5,0.0015,-0.0045,0.0033,
345.43,-45,81.55,0.0019,-0.0059,0.0039,
115.14,-45,82.42,0.0021,-0.0054,0.0053,
345.43,-45,80.06,0.0016,-0.0054,0.0048,
558.23,-49,78.26,0.0013,-0.0035,0.003,
345.43,-47,81.55,0.0019,-0.0047,0.0041,
1503.41,-49,76.81,0.0011,-0.0025,0.0035,
345.43,-46,80.06,0.0016,-0.0051,0.0036,
506.9,-44,83.58,0.0024,-0.0061,0.0047,
460.57,-44,82.42,0.0021,-0.0045,0.0064,
115.14,-46,80.59,0.0017,-0.0039,0.0051,
14380.43,-53,75.98,0.001,-0.0021,0.0022,
115.14,-43,81.55,0.0019,-0.0046,0.0068,
115.14,-44,81.55,0.0019,-0.0067,0.0063,
506.9,-49,79.5,0.0015,-0.0037,0.0031,
115.14,-43,83.58,0.0024,-0.0065,0.0069,
115.14,-45,81.55,0.0019,-0.0055,0.0054,
115.14,-42,85.23,0.0029,-0.0076,0.0078,
1002.27,-50,79.5,0.0015,-0.0032,0.0032,
121.82,-40,88.85,0.0044,-0.0095,0.009,
115.14,-45,82.83,0.0022,-0.0054,0.0054,
115.14,-43,82.83,0.0022,-0.0068,0.0052,
230.29,-42,85.23,0.0029,-0.0043,0.0078,
310.56,-44,83.94,0.0025,-0.0045,0.006,
402.13,-43,83.21,0.0023,-0.0056,0.0068,
115.14,-40,88.24,0.0041,-0.0104,0.0098,
230.29,-44,82.83,0.0022,-0.0057,0.0065,
115.14,-45,82.83,0.0022,-0.0056,0.0059,
756.0,-46,81.55,0.0019,-0.0049,0.0036,
149.49,-45,82.0,0.002,-0.0054,0.0042,
230.29,-45,81.08,0.0018,-0.0056,0.0041,
115.14,-44,81.55,0.0019,-0.0062,0.0041,
506.9,-45,83.21,0.0023,-0.0054,0.0045,
115.14,-45,82.83,0.0022,-0.0048,0.0056,
501.14,-46,84.61,0.0027,-0.0051,0.0049,
212.02,-42,86.08,0.0032,-0.008,0.0064,
115.14,-47,80.06,0.0016,-0.0043,0.0041,
506.9,-47,81.55,0.0019,-0.0042,0.0045,
115.14,-42,83.21,0.0023,-0.0078,0.0065,
115.14,-45,80.59,0.0017,-0.0045,0.0057,
364.46,-45,80.06,0.0016,-0.0055,0.0041,
1013.79,-44,80.06,0.0016,-0.0064,0.0027,
115.14,-46,81.55,0.0019,-0.0048,0.0047,
115.14,-46,79.5,0.0015,-0.0041,0.005,
452.31,-46,82.0,0.002,-0.0044,0.0051,
230.29,-45,80.06,0.0016,-0.0045,0.0054,
115.14,-46,81.55,0.0019,-0.0049,0.0048,
506.9,-48,80.59,0.0017,-0.0037,0.0041,
230.29,-47,80.06,0.0016,-0.0047,0.0047,
142.72,-44,82.0,0.002,-0.004,0.0063,
115.14,-42,83.21,0.0023,-0.005,0.0078,
501.14,-47,81.08,0.0018,-0.0034,0.0043,
115.14,-44,81.55,0.0019,-0.0038,0.0067,
128.95,-46,81.55,0.0019,-0.0048,0.005,
115.14,-45,82.83,0.0022,-0.0049,0.0059,
230.29,-45,81.55,0.0019,-0.0053,0.0056,
235.2,-45,81.08,0.0018,-0.0044,0.0056,
115.14,-44,83.21,0.0023,-0.0056,0.0066,
115.14,-44,84.61,0.0027,-0.006,0.0062,
501.14,-46,80.06,0.0016,-0.0049,0.0034,
230.29,-44,83.21,0.0023,-0.006,0.0052,
506.9,-45,83.21,0.0023,-0.0046,0.0055,
460.57,-46,81.08,0.0018,-0.005,0.0048,
230.29,-42,82.42,0.0021,-0.0076,0.0052,
460.57,-43,80.59,0.0017,-0.0051,0.0067,
115.14,-43,84.92,0.0028,-0.0071,0.0061,
501.14,-48,78.9,0.0014,-0.0028,0.0038,
230.29,-44,83.58,0.0024,-0.0063,0.0059,
1013.79,-48,80.06,0.0016,-0.0042,0.004,
345.43,-45,80.59,0.0017,-0.0055,0.0051,
506.9,-47,82.42,0.0021,-0.0047,0.0047,
115.14,-45,82.0,0.002,-0.0046,0.0059,
501.14,-50,79.5,0.0015,-0.0032,0.0026,
230.29,-46,79.5,0.0015,-0.0036,0.005,
115.14,-44,83.58,0.0024,-0.0059,0.0061,
506.9,-50,80.06,0.0016,-0.0031,0.0027,
115.14,-43,82.0,0.002,-0.0071,0.0049,
115.14,-46,81.08,0.0018,-0.0053,0.0046,
115.14,-45,81.55,0.0019,-0.0056,0.0051,
501.14,-48,80.59,0.0017,-0.004,0.003,
115.14,-44,81.55,0.0019,-0.0062,0.0056,
115.14,-43,83.58,0.0024,-0.0049,0.0069,
1013.79,-47,80.06,0.0016,-0.0029,0.0045,
230.29,-45,81.08,0.0018,-0.0045,0.0057,
230.29,-43,82.83,0.0022,-0.0069,0.0051,
115.14,-45,82.0,0.002,-0.0057,0.0054,
1013.79,-48,80.59,0.0017,-0.004,0.004,
115.14,-43,82.42,0.0021,-0.0068,0.0041,
256.4,-45,82.0,0.002,-0.0058,0.0046,
147.99,-47,80.59,0.0017,-0.0045,0.0042,
115.14,-44,82.83,0.0022,-0.0039,0.0067,
115.14,-43,83.58,0.0024,-0.007,0.0061,
506.9,-47,81.08,0.0018,-0.0039,0.0046,
230.29,-46,79.5,0.0015,-0.0045,0.0051,
506.9,-47,80.06,0.0016,-0.0034,0.0046,
214.08,-46,80.06,0.0016,-0.005,0.0045,
166.42,-46,81.08,0.0018,-0.004,0.0053,
115.14,-43,83.21,0.0023,-0.0061,0.0068,
230.29,-46,80.06,0.0016,-0.0047,0.0052,
115.14,-46,80.59,0.0017,-0.0049,0.0042,
184.52,-45,82.42,0.0021,-0.0055,0.0052,
381.82,-45,81.08,0.0018,-0.0034,0.0057,
115.14,-44,83.21,0.0023,-0.0062,0.0045,
2505.68,-49,78.9,0.0014,-0.003,0.0036,
115.14,-43,84.92,0.0028,-0.0059,0.0074,
506.9,-49,80.59,0.0017,-0.0034,0.0037,
1002.27,-51,78.26,0.0013,-0.0027,0.0028,
162.13,-44,83.94,0.0025,-0.005,0.0061,
668.18,-47,80.59,0.0017,-0.0045,0.0042,
115.14,-43,82.83,0.0022,-0.0053,0.007,
506.9,-48,79.5,0.0015,-0.0028,0.0041,
115.14,-44,82.42,0.0021,-0.0052,0.0066,
501.14,-45,83.21,0.0023,-0.0044,0.0058,
576.47,-48,79.5,0.0015,-0.0038,0.004,
1013.79,-49,78.9,0.0014,-0.0036,0.0036,
115.14,-46,80.59,0.0017,-0.0053,0.0042,
336.64,-44,84.28,0.0026,-0.0064,0.0059,
115.14,-46,80.59,0.0017,-0.0044,0.0048,
115.14,-44,83.94,0.0025,-0.0065,0.0056,
118.23,-46,82.0,0.002,-0.0052,0.0045,
230.29,-46,80.59,0.0017,-0.0042,0.0051,
506.9,-49,79.5,0.0015,-0.0034,0.0037,
115.14,-45,82.42,0.0021,-0.0052,0.0058,
115.14,-44,83.58,0.0024,-0.006,0.0066,
115.14,-46,82.42,0.0021,-0.0051,0.0048,
115.14,-45,81.55,0.0019,-0.0058,0.0052,
115.14,-43,82.0,0.002,-0.0045,0.007,
501.14,-46,83.21,0.0023,-0.0048,0.0052,
115.14,-45,82.83,0.0022,-0.0056,0.0048,
11380.65,-53,75.98,0.001,-0.0018,0.0023,
460.57,-45,80.06,0.0016,-0.0054,0.0037,
115.14,-45,80.06,0.0016,-0.0043,0.0056,
230.29,-45,82.0,0.002,-0.0046,0.0057,
2534.48,-48,78.26,0.0013,-0.0029,0.0039,
115.14,-45,81.08,0.0018,-0.0054,0.0041,
501.14,-47,83.94,0.0025,-0.0043,0.0044,
115.14,-46,80.59,0.0017,-0.0047,0.005,
345.43,-45,80.59,0.0017,-0.0043,0.0054,
115.14,-44,81.55,0.0019,-0.0065,0.0048,
848.08,-49,79.5,0.0015,-0.0036,0.0036,
115.14,-44,81.55,0.0019,-0.006,0.0044,
506.9,-50,78.26,0.0013,-0.002,0.0032,
230.29,-46,80.59,0.0017,-0.005,0.0045,
115.14,-47,80.06,0.0016,-0.0041,0.0045,
115.14,-46,80.59,0.0017,-0.005,0.0041,
115.14,-45,82.0,0.002,-0.0056,0.0048,
345.43,-47,79.5,0.0015,-0.0045,0.0033,
230.29,-45,80.59,0.0017,-0.0053,0.0049,
119.84,-44,82.83,0.0022,-0.0066,0.0065,
230.29,-44,82.42,0.0021,-0.0053,0.0061,
506.9,-45,81.55,0.0019,-0.0057,0.0031,
132.04,-46,82.83,0.0022,-0.0051,0.0052,
115.14,-43,84.92,0.0028,-0.0068,0.006,
230.29,-46,82.0,0.002,-0.0051,0.0051,
115.14,-42,82.83,0.0022,-0.0076,0.0058,
260.95,-45,82.42,0.0021,-0.0057,0.0034,
146.51,-44,83.21,0.0023,-0.0066,0.0064,
115.14,-43,83.94,0.0025,-0.0068,0.0058,
506.9,-46,81.55,0.0019,-0.0049,0.0049,
115.14,-45,83.21,0.0023,-0.0058,0.005,
230.29,-46,80.06,0.0016,-0.0044,0.0049,
217.24,-44,84.28,0.0026,-0.0061,0.0058,
164.55,-45,82.42,0.0021,-0.0044,0.0059,
575.72,-46,80.59,0.0017,-0.0041,0.0052,
345.43,-45,81.55,0.0019,-0.0054,0.0049,
376.92,-44,82.0,0.002,-0.0064,0.0047,
115.14,-45,82.42,0.0021,-0.0053,0.0048,
1151.44,-48,78.26,0.0013,-0.0037,0.0038,
115.14,-44,82.42,0.0021,-0.0056,0.0061,
506.9,-49,78.9,0.0014,-0.0035,0.0028,
326.67,-46,79.5,0.0015,-0.0051,0.0039,
115.14,-44,81.08,0.0018,-0.0065,0.0045,
506.9,-48,80.06,0.0016,-0.0032,0.0038,
230.29,-45,80.59,0.0017,-0.0053,0.0044,
115.14,-43,82.83,0.0022,-0.0074,0.0043,
145.54,-44,82.0,0.002,-0.0062,0.0056,
345.43,-46,81.08,0.0018,-0.0048,0.0052,
460.57,-47,78.9,0.0014,-0.0036,0.0044,
393.75,-45,80.59,0.0017,-0.0058,0.0038,
115.14,-43,80.06,0.0016,-0.0067,0.005,
501.14,-47,80.06,0.0016,-0.0044,0.0024,
115.14,-41,82.83,0.0022,-0.0085,0.0049,
119.19,-47,79.5,0.0015,-0.0043,0.0046,
115.14,-45,80.59,0.0017,-0.0054,0.0034,
345.43,-45,82.42,0.0021,-0.0056,0.0048,
1520.69,-44,81.08,0.0018,-0.0064,0.0036,
115.14,-43,83.21,0.0023,-0.0068,0.0069,
1002.27,-47,78.26,0.0013,-0.0024,0.0045,
115.14,-47,80.06,0.0016,-0.0045,0.0036,
658.21,-44,84.28,0.0026,-0.0054,0.0065,
345.43,-45,82.0,0.002,-0.0045,0.0059,
1002.27,-49,78.9,0.0014,-0.0036,0.0028,
115.14,-46,81.08,0.0018,-0.0039,0.005,
506.9,-50,76.81,0.0011,-0.0024,0.0032,
115.14,-46,81.08,0.0018,-0.0042,0.0049,
816.67,-53,75.98,0.001,-0.0019,0.0022,
345.43,-47,81.08,0.0018,-0.0041,0.0043,
460.57,-45,80.59,0.0017,-0.0054,0.0047,
115.14,-45,83.21,0.0023,-0.0056,0.0059,
506.9,-45,83.21,0.0023,-0.0053,0.0048,
115.14,-45,82.42,0.0021,-0.0054,0.0049,
506.9,-47,82.42,0.0021,-0.0045,0.0037,
345.43,-44,82.0,0.002,-0.0034,0.0063,
2505.68,-49,78.26,0.0013,-0.0024,0.0035,
115.14,-45,81.08,0.0018,-0.0043,0.0058,
501.14,-48,79.5,0.0015,-0.0028,0.0039,
115.14,-44,83.21,0.0023,-0.0064,0.0062,
1336.36,-48,82.0,0.002,-0.0035,0.0038,
816.67,-48,78.9,0.0014,-0.0028,0.004,
115.14,-47,79.5,0.0015,-0.0043,0.0044,
460.57,-48,79.5,0.0015,-0.004,0.0039,
506.9,-46,82.42,0.0021,-0.005,0.0032,
501.14,-46,83.94,0.0025,-0.0044,0.005,
115.14,-43,80.06,0.0016,-0.0043,0.0068,
115.14,-44,82.42,0.0021,-0.0054,0.0066,
1520.69,-47,81.55,0.0019,-0.0039,0.0045,
115.14,-44,82.0,0.002,-0.0063,0.0053,
230.29,-45,82.0,0.002,-0.0056,0.0059,
1013.79,-49,79.5,0.0015,-0.0036,0.0037,
118.87,-44,83.94,0.0025,-0.0063,0.0057,
115.14,-45,82.0,0.002,-0.0059,0.005,
506.9,-49,78.9,0.0014,-0.0036,0.0026,
115.14,-45,82.0,0.002,-0.0059,0.0043,
115.14,-44,82.0,0.002,-0.0046,0.0064,
115.14,-44,82.42,0.0021,-0.0051,0.0061,
230.29,-46,80.59,0.0017,-0.004,0.0048,
145.07,-44,83.58,0.0024,-0.0064,0.0058,
115.14,-45,82.42,0.0021,-0.0059,0.0044,
506.9,-49,78.26,0.0013,-0.002,0.0035,
230.29,-44,82.0,0.002,-0.0065,0.0049,
220.5,-45,82.42,0.0021,-0.0054,0.0047,
163.33,-44,83.94,0.0025,-0.0037,0.0061,
230.29,-46,78.9,0.0014,-0.0049,0.0035,
115.14,-45,80.59,0.0017,-0.0056,0.0048,
501.14,-47,80.59,0.0017,-0.0046,0.0037,
189.27,-45,83.58,0.0024,-0.0055,0.0047,
115.14,-44,82.83,0.0022,-0.006,0.0057,
501.14,-45,85.23,0.0029,-0.0059,0.0048,
2534.48,-46,79.5,0.0015,-0.004,0.0048,
345.43,-46,80.06,0.0016,-0.0039,0.005,
506.9,-51,76.81,0.0011,-0.0025,0.0028,
230.29,-45,81.55,0.0019,-0.0059,0.0054,
501.14,-49,78.9,0.0014,-0.0035,0.0028,
147.0,-47,79.5,0.0015,-0.0047,0.0044,
115.14,-45,80.06,0.0016,-0.004,0.0054,
115.14,-44,81.55,0.0019,-0.0049,0.0061,
264.07,-47,80.59,0.0017,-0.0044,0.0047,
321.9,-45,82.0,0.002,-0.0041,0.0055,
115.14,-46,81.55,0.0019,-0.0049,0.0052,
506.9,-46,82.83,0.0022,-0.0047,0.0051,
460.57,-47,79.5,0.0015,-0.0038,0.0045,
230.29,-47,80.06,0.0016,-0.0047,0.0035,
506.9,-48,82.0,0.002,-0.0035,0.0039,
120.16,-45,83.21,0.0023,-0.0053,0.0055,
115.14,-44,82.0,0.002,-0.0053,0.0062,
501.14,-45,81.08,0.0018,-0.0054,0.0029,
115.14,-45,81.08,0.0018,-0.0054,0.0049,
115.14,-44,82.83,0.0022,-0.0063,0.005,
115.14,-44,80.59,0.0017,-0.0042,0.0061,
2594.12,-53,75.98,0.001,-0.0023,0.0016,
345.43,-45,81.55,0.0019,-0.0056,0.004,
115.14,-44,83.58,0.0024,-0.0065,0.0055,
345.43,-47,79.5,0.0015,-0.0043,0.0043,
460.57,-46,80.59,0.0017,-0.0049,0.0044,
506.9,-48,77.56,0.0012,-0.004,0.0029,
460.57,-46,80.06,0.0016,-0.0049,0.0047,
345.43,-47,79.5,0.0015,-0.0045,0.0045,
506.9,-48,80.59,0.0017,-0.0032,0.004,
230.29,-43,83.58,0.0024,-0.0049,0.0067,
115.14,-44,82.0,0.002,-0.0064,0.0057,
501.14,-45,82.83,0.0022,-0.0056,0.0058,
115.14,-45,82.83,0.0022,-0.0056,0.0056,
115.14,-44,83.21,0.0023,-0.0063,0.0053,
115.14,-45,81.08,0.0018,-0.0045,0.0057,
1013.79,-46,82.42,0.0021,-0.0051,0.0033,
